scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
eight-moves,greedy,18,won,1477,16,0,4,0,4,4,0,0
eight-moves,greedy,19,lost,1251,14,0,2,0,2,7,0,0
eight-moves,greedy,20,lost,589,10,0,2,0,2,2,0,0
eight-moves,greedy,21,lost,1293,18,0,1,0,1,5,0,0
eight-moves,greedy,22,lost,177,8,0,0,0,0,3,0,0
eight-moves,greedy,23,lost,1039,17,0,1,0,1,4,0,0
eight-moves,greedy,24,won,1613,23,0,4,0,4,5,1,0
eight-moves,greedy,25,lost,249,8,0,3,0,3,2,0,0
eight-moves,greedy,26,lost,1361,12,0,5,0,5,5,0,0
eight-moves,greedy,27,lost,916,15,0,1,0,1,4,0,0
eight-moves,greedy,28,lost,217,8,0,1,0,1,2,0,0
eight-moves,greedy,29,lost,570,12,0,4,0,4,3,1,0
eight-moves,greedy,30,lost,649,13,0,2,0,2,3,0,0
eight-moves,greedy,31,lost,1608,17,0,1,0,1,5,0,0
eight-moves,greedy,32,lost,613,14,0,1,0,1,4,0,0
eight-moves,greedy,33,lost,1375,23,0,7,0,7,4,0,0
eight-moves,greedy,34,won,1669,19,0,3,0,3,5,0,0
eight-moves,greedy,35,lost,600,10,0,1,0,1,2,0,0
eight-moves,greedy,36,lost,850,9,0,2,0,2,5,0,0
eight-moves,greedy,37,lost,671,15,0,1,0,1,2,0,0
eight-moves,greedy,38,lost,1159,16,0,4,0,4,4,1,0
eight-moves,greedy,39,won,1359,20,0,5,0,5,5,0,0
eight-moves,greedy,40,lost,1052,22,0,3,0,3,3,0,0
eight-moves,greedy,41,won,1467,22,0,4,0,4,4,0,0
eight-moves,greedy,42,lost,201,8,0,1,0,1,2,0,0
eight-moves,greedy,43,lost,918,20,0,1,0,1,4,0,0
eight-moves,greedy,44,won,1686,16,0,4,0,4,6,0,0
eight-moves,greedy,45,lost,205,8,0,2,0,2,2,0,0
eight-moves,greedy,46,lost,1073,18,0,7,0,7,4,0,0
eight-moves,greedy,47,lost,1061,14,0,5,0,5,4,0,0
eight-moves,greedy,48,lost,1218,12,0,2,0,2,8,0,0
eight-moves,greedy,49,lost,208,8,0,0,0,0,2,0,0
eight-moves,greedy,50,lost,837,18,0,4,0,4,3,0,0
eight-moves,greedy,51,lost,1248,14,0,3,0,3,5,0,0
eight-moves,greedy,52,lost,564,13,0,2,0,2,3,0,0
eight-moves,greedy,53,lost,171,8,0,0,0,0,2,0,0
eight-moves,greedy,54,lost,233,8,0,0,0,0,4,0,0
eight-moves,greedy,55,won,1619,15,0,2,0,2,4,0,0
eight-moves,greedy,56,lost,244,8,0,1,0,1,2,0,0
eight-moves,greedy,57,lost,243,8,0,2,0,2,2,0,0
eight-moves,greedy,58,lost,1155,15,0,3,0,3,4,0,0
eight-moves,greedy,59,lost,1105,18,0,3,0,3,5,0,0
eight-moves,greedy,60,lost,163,8,0,2,0,2,2,0,0
eight-moves,greedy,61,lost,243,8,0,0,0,0,2,0,0
eight-moves,greedy,62,lost,1042,18,0,4,0,4,3,0,0
eight-moves,greedy,63,won,1460,11,0,4,0,4,4,0,0
eight-moves,greedy,64,lost,731,15,0,3,0,3,6,0,0
eight-moves,greedy,65,lost,1114,17,0,2,0,2,3,0,0
eight-moves,greedy,66,lost,224,8,0,0,0,0,2,0,0
eight-moves,greedy,67,lost,868,12,0,4,0,4,4,0,0
eight-moves,greedy,68,lost,1170,20,0,4,0,4,4,0,0
eight-moves,greedy,69,won,1749,12,0,5,0,5,5,0,0
eight-moves,greedy,70,lost,1255,14,0,2,0,2,4,0,0
