scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
ones-build,greedy,2,won,45901,31,0,115,56,59,4,0,0
ones-build,greedy,3,won,57561,17,0,129,66,63,5,0,0
ones-build,greedy,4,won,90782,17,0,135,71,64,4,0,0
ones-build,greedy,5,won,65791,26,0,125,77,48,4,0,0
ones-build,greedy,6,lost,38171,38,0,102,46,56,3,0,0
ones-build,greedy,7,won,60383,21,0,123,72,51,4,0,0
ones-build,greedy,8,won,60558,16,0,134,76,58,5,0,0
ones-build,greedy,9,won,63324,21,0,123,66,57,6,0,0
ones-build,greedy,10,won,50795,33,0,114,52,62,4,0,0
ones-build,greedy,11,won,49357,36,0,113,46,67,5,0,0
ones-build,greedy,12,won,101835,23,0,127,72,55,5,0,0
ones-build,builder,1,won,75658,29,0,120,42,78,5,0,0
ones-build,builder,2,won,54586,35,0,115,52,63,4,0,0
ones-build,builder,3,won,55095,28,0,118,68,50,5,0,0
ones-build,builder,4,won,49440,31,0,125,52,73,3,0,0
ones-build,builder,5,won,98137,16,0,129,67,62,4,0,0
ones-build,builder,6,won,57654,37,0,109,43,66,5,0,0
ones-build,builder,7,won,46717,53,0,102,64,38,4,0,0
ones-build,builder,8,won,62529,18,0,131,78,53,4,0,0
ones-build,builder,9,won,37034,20,0,126,47,79,4,0,0
ones-build,builder,10,won,49011,28,0,116,42,74,4,0,0
ones-build,builder,11,won,103999,19,0,126,62,64,5,0,0
ones-build,builder,12,won,41589,34,0,125,58,67,6,0,0
blast-build,greedy,1,won,67567,24,0,135,85,50,3,0,0
blast-build,greedy,2,won,58340,13,0,139,80,59,3,0,0
blast-build,greedy,3,won,72990,18,0,138,85,53,4,0,0
blast-build,greedy,4,won,50194,36,0,120,65,55,4,0,0
blast-build,greedy,5,won,45847,27,0,132,65,67,4,0,0
blast-build,greedy,6,won,88425,16,0,138,86,52,5,0,0
blast-build,greedy,7,won,68218,27,0,131,59,72,6,0,0
blast-build,greedy,8,won,187265,14,0,140,74,66,6,0,0
blast-build,greedy,9,won,43748,21,0,134,68,66,4,0,0
blast-build,greedy,10,won,60018,18,0,132,54,78,5,0,0
blast-build,greedy,11,won,62239,20,0,133,66,67,5,0,0
blast-build,greedy,12,won,47901,29,0,121,59,62,3,0,0
blast-build,builder,1,won,70485,16,0,138,72,66,3,0,0
blast-build,builder,2,lost,21553,20,0,98,53,45,2,0,0
blast-build,builder,3,won,52569,16,0,137,81,56,3,0,0
blast-build,builder,4,won,80292,18,0,132,75,57,4,0,0
blast-build,builder,5,won,40983,30,0,126,61,65,3,0,0
blast-build,builder,6,won,64914,27,0,130,61,69,6,0,0
blast-build,builder,7,won,44715,37,0,119,61,58,3,0,0
blast-build,builder,8,won,63045,16,0,134,70,64,4,0,0
blast-build,builder,9,won,59504,31,0,129,61,68,4,0,0
blast-build,builder,10,lost,44783,23,0,129,55,74,4,0,0
blast-build,builder,11,won,51488,32,0,129,61,68,4,0,0
blast-build,builder,12,won,46642,27,0,122,48,74,4,0,0
shiny-quad,greedy,1,won,127290,28,0,122,64,58,6,0,0
shiny-quad,greedy,2,won,227492,15,0,136,72,64,5,0,0
shiny-quad,greedy,3,won,51572,20,0,124,65,59,3,0,0
shiny-quad,greedy,4,won,90116,24,0,125,65,60,4,0,0
shiny-quad,greedy,5,lost,22964,18,0,78,54,24,3,0,0
shiny-quad,greedy,6,won,57438,23,0,125,71,54,3,0,0
shiny-quad,greedy,7,won,81652,18,0,129,71,58,5,0,0
shiny-quad,greedy,8,won,51934,18,0,122,55,67,5,0,0
shiny-quad,greedy,9,won,66854,18,0,128,65,63,6,0,0
shiny-quad,greedy,10,won,109422,14,0,136,75,61,4,0,0
shiny-quad,greedy,11,won,76958,17,0,132,77,55,3,0,0
shiny-quad,greedy,12,won,129269,26,0,129,60,69,5,0,0
shiny-quad,builder,1,won,97662,14,0,128,46,82,4,0,0
shiny-quad,builder,2,won,101855,9,0,146,69,77,3,0,0
shiny-quad,builder,3,won,53480,18,0,129,59,70,3,0,0
shiny-quad,builder,4,won,64758,17,0,129,57,72,4,0,0
shiny-quad,builder,5,won,74188,20,0,127,61,66,5,0,0
shiny-quad,builder,6,won,56232,15,0,132,67,65,5,0,0
shiny-quad,builder,7,won,108898,15,0,135,70,65,5,0,0
shiny-quad,builder,8,won,43626,15,0,127,52,75,2,0,0
shiny-quad,builder,9,won,152389,20,0,122,50,72,5,0,0
shiny-quad,builder,10,won,122988,12,0,139,66,73,5,0,0
shiny-quad,builder,11,won,71912,21,0,127,57,70,4,0,0
shiny-quad,builder,12,won,74100,16,0,128,57,71,3,0,0
