scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
quad-x2,builder,8,lost,38172,57,0,99,79,20,6,0,0
quad-x2,builder,9,won,42285,38,0,108,76,32,4,0,0
quad-x2,builder,10,won,44095,40,0,108,62,46,4,0,0
quad-x2,builder,11,won,50890,31,0,123,62,61,4,0,0
quad-x2,builder,12,lost,808,11,0,15,12,3,3,0,0
quad-x2,builder,13,lost,55446,42,0,109,68,41,3,0,0
quad-x2,builder,14,won,71985,35,0,98,53,45,9,0,0
quad-x2,builder,15,won,75985,36,0,116,81,35,5,0,0
quad-x2,builder,16,won,56713,27,0,119,74,45,7,0,0
quad-x2,builder,17,won,40408,40,0,99,83,16,4,0,0
quad-x2,builder,18,won,38294,28,0,112,62,50,3,0,0
quad-x2,builder,19,won,37878,40,0,91,66,25,5,0,0
quad-x2,builder,20,won,57062,41,0,108,75,33,3,0,0
quad-x2,builder,21,won,118216,28,0,114,81,33,8,0,0
quad-x2,builder,22,lost,3896,20,0,41,27,14,3,2,0
quad-x2,builder,23,won,51941,38,0,109,58,51,5,0,0
quad-x2,builder,24,won,41375,31,0,108,76,32,4,0,0
quad-cost-20,greedy,1,lost,6453,42,0,42,37,5,3,0,0
quad-cost-20,greedy,2,won,61565,48,0,91,62,29,5,1,0
quad-cost-20,greedy,3,won,38700,40,0,103,69,34,5,0,0
quad-cost-20,greedy,4,won,38255,48,0,97,66,31,4,0,0
quad-cost-20,greedy,5,won,45411,30,0,114,90,24,3,0,0
quad-cost-20,greedy,6,won,35952,44,0,103,76,27,4,0,0
quad-cost-20,greedy,7,won,40980,25,0,108,70,38,4,0,0
quad-cost-20,greedy,8,won,44940,44,0,99,96,3,4,0,0
quad-cost-20,greedy,9,won,38687,45,0,95,71,24,4,0,0
quad-cost-20,greedy,10,won,36346,54,0,99,71,28,3,0,0
quad-cost-20,greedy,11,won,79267,35,0,111,84,27,5,0,0
quad-cost-20,greedy,12,won,62609,31,0,108,60,48,7,0,0
quad-cost-20,greedy,13,won,46669,33,0,106,76,30,4,0,0
quad-cost-20,greedy,14,won,37745,40,0,100,71,29,3,0,0
quad-cost-20,greedy,15,won,62249,37,0,107,86,21,5,0,0
quad-cost-20,greedy,16,won,64305,24,0,114,94,20,4,0,0
quad-cost-20,greedy,17,lost,8932,45,0,51,44,7,4,0,0
quad-cost-20,greedy,18,lost,31588,38,0,97,67,30,4,0,0
quad-cost-20,greedy,19,lost,30385,37,0,77,59,18,6,0,0
quad-cost-20,greedy,20,won,42063,37,0,104,90,14,4,0,0
quad-cost-20,greedy,21,won,56645,24,0,110,85,25,3,0,0
quad-cost-20,greedy,22,won,97649,30,0,112,84,28,8,0,0
quad-cost-20,greedy,23,won,37137,45,0,106,60,46,4,0,0
quad-cost-20,greedy,24,won,44185,28,0,115,63,52,4,0,0
quad-cost-20,builder,1,won,48593,36,0,118,77,41,5,0,0
quad-cost-20,builder,2,lost,732,11,0,17,12,5,2,0,0
quad-cost-20,builder,3,lost,23990,31,0,77,49,28,4,0,0
quad-cost-20,builder,4,won,40063,36,0,107,68,39,3,0,0
quad-cost-20,builder,5,won,40512,41,0,102,67,35,3,0,0
quad-cost-20,builder,6,won,58128,37,0,104,57,47,6,0,0
quad-cost-20,builder,7,won,36906,37,0,100,61,39,4,0,0
quad-cost-20,builder,8,won,51792,39,0,104,85,19,6,0,0
quad-cost-20,builder,9,won,53009,28,0,107,82,25,4,0,0
