scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
baseline,greedy,59,lost,1171,20,0,3,0,3,5,0,0
baseline,greedy,60,lost,245,10,0,2,0,2,2,0,0
baseline,greedy,61,lost,1038,28,0,4,0,4,2,0,0
baseline,greedy,62,lost,1214,20,0,4,0,4,3,0,0
baseline,greedy,63,won,1460,11,0,4,0,4,4,0,0
baseline,greedy,64,lost,853,17,0,3,0,3,6,0,0
baseline,greedy,65,lost,1138,19,0,2,0,2,3,0,0
baseline,greedy,66,won,1495,22,0,4,0,4,4,0,0
baseline,greedy,67,won,2106,23,0,10,0,10,6,0,0
baseline,greedy,68,lost,1197,22,0,4,0,4,4,0,0
baseline,greedy,69,won,1749,12,0,5,0,5,5,0,0
baseline,greedy,70,lost,1346,16,0,2,0,2,4,0,0
baseline,greedy,71,won,1540,14,0,2,0,2,6,0,0
baseline,greedy,72,won,1350,20,0,8,0,8,3,0,0
baseline,greedy,73,lost,254,10,0,2,0,2,2,0,0
baseline,greedy,74,won,1514,13,0,5,0,5,5,0,0
baseline,greedy,75,won,1332,23,0,5,0,5,3,0,0
baseline,greedy,76,lost,788,14,0,5,0,5,3,0,0
baseline,greedy,77,won,1687,19,0,5,0,5,4,0,0
baseline,greedy,78,lost,1304,20,0,3,0,3,3,0,0
baseline,greedy,79,lost,1228,18,0,7,0,7,2,0,0
baseline,greedy,80,lost,1326,26,0,7,0,7,3,0,0
baseline,greedy,81,lost,1292,25,0,8,0,8,3,0,0
baseline,greedy,82,lost,1263,27,0,8,0,8,4,1,0
baseline,greedy,83,lost,1257,23,0,1,0,1,6,0,0
baseline,greedy,84,lost,1364,29,0,4,0,4,4,0,0
baseline,greedy,85,lost,684,18,0,2,0,2,3,0,0
baseline,greedy,86,won,1670,25,0,4,0,4,4,0,0
baseline,greedy,87,lost,1538,17,0,2,0,2,3,2,0
baseline,greedy,88,lost,1205,24,0,2,0,2,3,0,0
baseline,greedy,89,lost,617,13,0,1,0,1,4,0,0
baseline,greedy,90,lost,662,15,0,2,0,2,3,0,0
baseline,greedy,91,lost,252,10,0,2,0,2,2,0,0
baseline,greedy,92,lost,879,14,0,2,0,2,3,0,0
baseline,greedy,93,lost,1190,21,0,3,0,3,4,1,0
baseline,greedy,94,lost,456,14,0,0,0,0,2,0,0
baseline,greedy,95,lost,1661,17,0,3,0,3,4,0,0
baseline,greedy,96,won,1529,10,0,2,0,2,5,0,0
baseline,greedy,97,lost,1256,22,0,3,0,3,3,1,0
baseline,greedy,98,lost,1285,20,0,5,0,5,4,1,0
baseline,greedy,99,lost,518,15,0,3,0,3,3,1,0
baseline,greedy,100,lost,686,16,0,2,0,2,3,0,0
baseline,greedy,101,lost,1248,25,0,2,0,2,3,1,0
baseline,greedy,102,lost,638,17,0,8,0,8,5,0,0
baseline,greedy,103,lost,603,13,0,2,0,2,3,1,0
baseline,greedy,104,lost,2557,18,0,3,0,3,7,0,0
baseline,greedy,105,lost,1307,26,0,3,0,3,5,0,0
baseline,greedy,106,lost,676,17,0,1,0,1,4,1,0
